radius_fraction,radius_cm,temperature_k,density_g_cm3,hydrogen_fraction,metal_fraction,opacity_cm2_g,luminosity_erg_s
9.9815747600e-01,6.9469545600e+10,1.5831474300e+04,3.9478909100e-06,7.3736539800e-01,1.7991184000e-02,3.7601455800e+03,3.8514767100e+33
9.9817352000e-01,6.9470662200e+10,1.5784328200e+04,3.8750593400e-06,7.3736539800e-01,1.7991184000e-02,3.6911697200e+03,3.8514767100e+33
9.9818949400e-01,6.9471773900e+10,1.5737347700e+04,3.8036073000e-06,7.3736539800e-01,1.7991184000e-02,3.6233387100e+03,3.8514767100e+33
9.9820539900e-01,6.9472880800e+10,1.5690530400e+04,3.7334864600e-06,7.3736539800e-01,1.7991184000e-02,3.5566238600e+03,3.8514767100e+33
9.9822123300e-01,6.9473982900e+10,1.5643873700e+04,3.6646529500e-06,7.3736539800e-01,1.7991184000e-02,3.4909983000e+03,3.8514767100e+33
9.9823699800e-01,6.9475080100e+10,1.5597375200e+04,3.5970668100e-06,7.3736539800e-01,1.7991184000e-02,3.4264368400e+03,3.8514767100e+33
9.9825269500e-01,6.9476172500e+10,1.5551032100e+04,3.5306915700e-06,7.3736539800e-01,1.7991184000e-02,3.3629157900e+03,3.8514767100e+33
9.9826832300e-01,6.9477260200e+10,1.5504842000e+04,3.4654938100e-06,7.3736539800e-01,1.7991184000e-02,3.3004128300e+03,3.8514767100e+33
9.9828388300e-01,6.9478343200e+10,1.5458802300e+04,3.4014565400e-06,7.3736539800e-01,1.7991184000e-02,3.2389108700e+03,3.8514767100e+33
9.9829937600e-01,6.9479421500e+10,1.5412911000e+04,3.3385717900e-06,7.3736539800e-01,1.7991184000e-02,3.1783961200e+03,3.8514767100e+33
9.9831480200e-01,6.9480495100e+10,1.5367165900e+04,3.2768134700e-06,7.3736539800e-01,1.7991184000e-02,3.1188500700e+03,3.8514767100e+33
9.9833016200e-01,6.9481564100e+10,1.5321565200e+04,3.2161571700e-06,7.3736539800e-01,1.7991184000e-02,3.0602550300e+03,3.8514767100e+33
9.9834545500e-01,6.9482628500e+10,1.5276106800e+04,3.1565808400e-06,7.3736539800e-01,1.7991184000e-02,3.0025943300e+03,3.8514767100e+33
9.9836068300e-01,6.9483688300e+10,1.5230788600e+04,3.0981625800e-06,7.3736539800e-01,1.7991184000e-02,2.9458797400e+03,3.8514767100e+33
9.9837584500e-01,6.9484743500e+10,1.5185608200e+04,3.0409260100e-06,7.3736539800e-01,1.7991184000e-02,2.8901072900e+03,3.8514767100e+33
9.9839094100e-01,6.9485794200e+10,1.5140562900e+04,2.9848198500e-06,7.3736539800e-01,1.7991184000e-02,2.8352521500e+03,3.8514767100e+33
9.9840597100e-01,6.9486840200e+10,1.5095650300e+04,2.9297980300e-06,7.3736539800e-01,1.7991184000e-02,2.7812913000e+03,3.8514767100e+33
9.9842093500e-01,6.9487881700e+10,1.5050867400e+04,2.8758191300e-06,7.3736539800e-01,1.7991184000e-02,2.7282034000e+03,3.8514767100e+33
9.9843583400e-01,6.9488918600e+10,1.5006211700e+04,2.8228457000e-06,7.3736539800e-01,1.7991184000e-02,2.6759686100e+03,3.8514767100e+33
9.9845066700e-01,6.9489951000e+10,1.4961680300e+04,2.7708536100e-06,7.3736539800e-01,1.7991184000e-02,2.6245711100e+03,3.8514767100e+33
9.9846543500e-01,6.9490978800e+10,1.4917271000e+04,2.7198285200e-06,7.3736539800e-01,1.7991184000e-02,2.5739983100e+03,3.8514767100e+33
9.9848013700e-01,6.9492002000e+10,1.4872981500e+04,2.6697428400e-06,7.3736539800e-01,1.7991184000e-02,2.5242343800e+03,3.8514767100e+33
9.9849477500e-01,6.9493020800e+10,1.4828809400e+04,2.6205710700e-06,7.3736539800e-01,1.7991184000e-02,2.4752643100e+03,3.8514767100e+33
9.9850934900e-01,6.9494035100e+10,1.4784752600e+04,2.5722898200e-06,7.3736539800e-01,1.7991184000e-02,2.4270739500e+03,3.8514767100e+33
9.9852385900e-01,6.9495045000e+10,1.4740808800e+04,2.5248774600e-06,7.3736539800e-01,1.7991184000e-02,2.3796498700e+03,3.8514767100e+33
9.9853830500e-01,6.9496050400e+10,1.4696975800e+04,2.4783139900e-06,7.3736539800e-01,1.7991184000e-02,2.3329793300e+03,3.8514767100e+33
9.9855268800e-01,6.9497051400e+10,1.4653251400e+04,2.4325807500e-06,7.3736539800e-01,1.7991184000e-02,2.2870501600e+03,3.8514767100e+33
9.9856700900e-01,6.9498048100e+10,1.4609633300e+04,2.3876602800e-06,7.3736539800e-01,1.7991184000e-02,2.2418507400e+03,3.8514767100e+33
9.9858126700e-01,6.9499040500e+10,1.4566119400e+04,2.3435613900e-06,7.3736539800e-01,1.7991184000e-02,2.1973765500e+03,3.8514767100e+33
9.9859546300e-01,6.9500028500e+10,1.4522707000e+04,2.3003493700e-06,7.3736539800e-01,1.7991184000e-02,2.1536375800e+03,3.8514767100e+33
9.9860959700e-01,6.9501012200e+10,1.4479392900e+04,2.2579958500e-06,7.3736539800e-01,1.7991184000e-02,2.1106188700e+03,3.8514767100e+33
9.9862366800e-01,6.9501991500e+10,1.4436174200e+04,2.2164799700e-06,7.3736539800e-01,1.7991184000e-02,2.0683077800e+03,3.8514767100e+33
9.9863767700e-01,6.9502966500e+10,1.4393048100e+04,2.1757944900e-06,7.3736539800e-01,1.7991184000e-02,2.0266954900e+03,3.8514767100e+33
9.9865162300e-01,6.9503937100e+10,1.4350012000e+04,2.1358661000e-06,7.3736539800e-01,1.7991184000e-02,1.9857563600e+03,3.8514767100e+33
9.9866550700e-01,6.9504903400e+10,1.4307063000e+04,2.0966924400e-06,7.3736539800e-01,1.7991184000e-02,1.9454833900e+03,3.8514767100e+33
9.9867932900e-01,6.9505865300e+10,1.4264198500e+04,2.0582500600e-06,7.3736539800e-01,1.7991184000e-02,1.9058642700e+03,3.8514767100e+33
9.9869308900e-01,6.9506823000e+10,1.4221415800e+04,2.0205176300e-06,7.3736539800e-01,1.7991184000e-02,1.8668874800e+03,3.8514767100e+33
9.9870678700e-01,6.9507776300e+10,1.4178712200e+04,1.9834756100e-06,7.3736539800e-01,1.7991184000e-02,1.8285421100e+03,3.8514767100e+33
9.9872042300e-01,6.9508725400e+10,1.4136085100e+04,1.9471060300e-06,7.3736539800e-01,1.7991184000e-02,1.7908178600e+03,3.8514767100e+33
9.9873399900e-01,6.9509670200e+10,1.4093531900e+04,1.9113922800e-06,7.3736539800e-01,1.7991184000e-02,1.7539816000e+03,3.8514767100e+33
9.9874751400e-01,6.9510610800e+10,1.4051050100e+04,1.8763189700e-06,7.3736539800e-01,1.7991184000e-02,1.7178332500e+03,3.8514767100e+33
9.9876096800e-01,6.9511547200e+10,1.4008637000e+04,1.8418717200e-06,7.3736539800e-01,1.7991184000e-02,1.6822684200e+03,3.8514767100e+33
9.9877436200e-01,6.9512479500e+10,1.3966290300e+04,1.8080415400e-06,7.3736539800e-01,1.7991184000e-02,1.6472781200e+03,3.8514767100e+33
9.9878769700e-01,6.9513407500e+10,1.3924007500e+04,1.7748069700e-06,7.3736539800e-01,1.7991184000e-02,1.6128505800e+03,3.8514767100e+33
9.9880097300e-01,6.9514331500e+10,1.3881786200e+04,1.7422616200e-06,7.3736539800e-01,1.7991184000e-02,1.5790018200e+03,3.8514767100e+33
9.9881418900e-01,6.9515251300e+10,1.3839622800e+04,1.7103618100e-06,7.3736539800e-01,1.7991184000e-02,1.5457139300e+03,3.8514767100e+33
9.9882734500e-01,6.9516166900e+10,1.3797513900e+04,1.6790994200e-06,7.3736539800e-01,1.7991184000e-02,1.5129777400e+03,3.8514767100e+33
9.9884044100e-01,6.9517078400e+10,1.3755455800e+04,1.6484500500e-06,7.3736539800e-01,1.7991184000e-02,1.4807804300e+03,3.8514767100e+33
9.9885347700e-01,6.9517985700e+10,1.3713445000e+04,1.6183917800e-06,7.3736539800e-01,1.7991184000e-02,1.4491100400e+03,3.8514767100e+33
9.9886645300e-01,6.9518888800e+10,1.3671478100e+04,1.5889048100e-06,7.3736539800e-01,1.7991184000e-02,1.4179553900e+03,3.8514767100e+33
9.9887937000e-01,6.9519787700e+10,1.3629551800e+04,1.5599711600e-06,7.3736539800e-01,1.7991184000e-02,1.3873059800e+03,3.8514767100e+33
9.9889222700e-01,6.9520682500e+10,1.3587662600e+04,1.5315744900e-06,7.3736539800e-01,1.7991184000e-02,1.3571519200e+03,3.8514767100e+33
9.9890502400e-01,6.9521573200e+10,1.3545807200e+04,1.5036998000e-06,7.3736539800e-01,1.7991184000e-02,1.3274838700e+03,3.8514767100e+33
9.9891776300e-01,6.9522459800e+10,1.3503982500e+04,1.4763333000e-06,7.3736539800e-01,1.7991184000e-02,1.2982929700e+03,3.8514767100e+33
9.9893044200e-01,6.9523342200e+10,1.3462185200e+04,1.4494660300e-06,7.3736539800e-01,1.7991184000e-02,1.2695716800e+03,3.8514767100e+33
9.9894306300e-01,6.9524220600e+10,1.3420412100e+04,1.4230920300e-06,7.3736539800e-01,1.7991184000e-02,1.2413132600e+03,3.8514767100e+33
9.9895562500e-01,6.9525094900e+10,1.3378660300e+04,1.3972010500e-06,7.3736539800e-01,1.7991184000e-02,1.2135102100e+03,3.8514767100e+33
9.9896812900e-01,6.9525965200e+10,1.3336926700e+04,1.3717834200e-06,7.3736539800e-01,1.7991184000e-02,1.1861552900e+03,3.8514767100e+33
9.9898057600e-01,6.9526831400e+10,1.3295208200e+04,1.3468300400e-06,7.3736539800e-01,1.7991184000e-02,1.1592415800e+03,3.8514767100e+33
9.9899296400e-01,6.9527693700e+10,1.3253501800e+04,1.3223381200e-06,7.3736539800e-01,1.7991184000e-02,1.1327636100e+03,3.8514767100e+33
9.9900529500e-01,6.9528551900e+10,1.3211803700e+04,1.2983397900e-06,7.3736539800e-01,1.7991184000e-02,1.1067229400e+03,3.8514767100e+33
9.9901756800e-01,6.9529406100e+10,1.3170108900e+04,1.2748251500e-06,7.3736539800e-01,1.7991184000e-02,1.0811117200e+03,3.8514767100e+33
9.9902978400e-01,6.9530256200e+10,1.3128412700e+04,1.2517755800e-06,7.3736539800e-01,1.7991184000e-02,1.0559204600e+03,3.8514767100e+33
9.9904194000e-01,6.9531102300e+10,1.3086710300e+04,1.2291743000e-06,7.3736539800e-01,1.7991184000e-02,1.0311403700e+03,3.8514767100e+33
9.9905403900e-01,6.9531944300e+10,1.3044997200e+04,1.2070061600e-06,7.3736539800e-01,1.7991184000e-02,1.0067632700e+03,3.8514767100e+33
9.9906608000e-01,6.9532782300e+10,1.3003268800e+04,1.1852573700e-06,7.3736539800e-01,1.7991184000e-02,9.8278150800e+02,3.8514767100e+33
9.9907806300e-01,6.9533616300e+10,1.2961520500e+04,1.1639177400e-06,7.3736539800e-01,1.7991184000e-02,9.5918838700e+02,3.8514767100e+33
9.9908998800e-01,6.9534446300e+10,1.2919747800e+04,1.1429793600e-06,7.3736539800e-01,1.7991184000e-02,9.3597778400e+02,3.8514767100e+33
9.9910185500e-01,6.9535272200e+10,1.2877946000e+04,1.1224324600e-06,7.3736539800e-01,1.7991184000e-02,9.1314337000e+02,3.8514767100e+33
9.9911366400e-01,6.9536094100e+10,1.2836110700e+04,1.1022679700e-06,7.3736539800e-01,1.7991184000e-02,8.9067916500e+02,3.8514767100e+33
9.9912541600e-01,6.9536912000e+10,1.2794237300e+04,1.0824774700e-06,7.3736539800e-01,1.7991184000e-02,8.6857950200e+02,3.8514767100e+33
9.9913711100e-01,6.9537726000e+10,1.2752321500e+04,1.0630531100e-06,7.3736539800e-01,1.7991184000e-02,8.4683899900e+02,3.8514767100e+33
9.9914874900e-01,6.9538535900e+10,1.2710358700e+04,1.0439874700e-06,7.3736539800e-01,1.7991184000e-02,8.2545253000e+02,3.8514767100e+33
9.9916032900e-01,6.9539341900e+10,1.2668344600e+04,1.0252735600e-06,7.3736539800e-01,1.7991184000e-02,8.0441519800e+02,3.8514767100e+33
9.9917185300e-01,6.9540143900e+10,1.2626274900e+04,1.0069046900e-06,7.3736539800e-01,1.7991184000e-02,7.8372231500e+02,3.8514767100e+33
9.9918332000e-01,6.9540942000e+10,1.2584145100e+04,9.8888151300e-07,7.3736539800e-01,1.7991184000e-02,7.6328306700e+02,3.8514767100e+33
9.9919473000e-01,6.9541736100e+10,1.2541949300e+04,9.7122266600e-07,7.3736539800e-01,1.7991184000e-02,7.4257418300e+02,3.8514767100e+33
9.9920608400e-01,6.9542526300e+10,1.2499680500e+04,9.5391743000e-07,7.3736539800e-01,1.7991184000e-02,7.2224425400e+02,3.8514767100e+33
9.9921738000e-01,6.9543312500e+10,1.2457331900e+04,9.3695429600e-07,7.3736539800e-01,1.7991184000e-02,7.0228808900e+02,3.8514767100e+33
9.9922861900e-01,6.9544094700e+10,1.2414896200e+04,9.2032347900e-07,7.3736539800e-01,1.7991184000e-02,6.8270071300e+02,3.8514767100e+33
9.9923980100e-01,6.9544872900e+10,1.2372366200e+04,9.0401523400e-07,7.3736539800e-01,1.7991184000e-02,6.6347721200e+02,3.8514767100e+33
9.9925092500e-01,6.9545647200e+10,1.2329734500e+04,8.8802069600e-07,7.3736539800e-01,1.7991184000e-02,6.4461292000e+02,3.8514767100e+33
9.9926199200e-01,6.9546417400e+10,1.2286994000e+04,8.7233176600e-07,7.3736539800e-01,1.7991184000e-02,6.2610338200e+02,3.8514767100e+33
9.9927300200e-01,6.9547183700e+10,1.2244137600e+04,8.5694099600e-07,7.3736539800e-01,1.7991184000e-02,6.0794433000e+02,3.8514767100e+33
9.9928395500e-01,6.9547945900e+10,1.2201158200e+04,8.4184149200e-07,7.3736539800e-01,1.7991184000e-02,5.9013165600e+02,3.8514767100e+33
9.9929485000e-01,6.9548704200e+10,1.2158048600e+04,8.2702684100e-07,7.3736539800e-01,1.7991184000e-02,5.7266139000e+02,3.8514767100e+33
9.9930568800e-01,6.9549458500e+10,1.2114801900e+04,8.1249103200e-07,7.3736539800e-01,1.7991184000e-02,5.5552967900e+02,3.8514767100e+33
9.9931646900e-01,6.9550208900e+10,1.2071410900e+04,7.9822839600e-07,7.3736539800e-01,1.7991184000e-02,5.3873277700e+02,3.8514767100e+33
9.9932719300e-01,6.9550955200e+10,1.2027868400e+04,7.8423355200e-07,7.3736539800e-01,1.7991184000e-02,5.2226702700e+02,3.8514767100e+33
9.9933786000e-01,6.9551697600e+10,1.1984167300e+04,7.7050137300e-07,7.3736539800e-01,1.7991184000e-02,5.0612885100e+02,3.8514767100e+33
9.9934847000e-01,6.9552436100e+10,1.1940299800e+04,7.5702736100e-07,7.3736539800e-01,1.7991184000e-02,4.9031466300e+02,3.8514767100e+33
9.9935902300e-01,6.9553170600e+10,1.1896257600e+04,7.4380988300e-07,7.3736539800e-01,1.7991184000e-02,4.7482112100e+02,3.8514767100e+33
9.9936952000e-01,6.9553901100e+10,1.1852030500e+04,7.3086060100e-07,7.3736539800e-01,1.7991184000e-02,4.5964628600e+02,3.8514767100e+33
9.9937995900e-01,6.9554627600e+10,1.1807606500e+04,7.1817439700e-07,7.3736539800e-01,1.7991184000e-02,4.4478540800e+02,3.8514767100e+33
9.9939034000e-01,6.9555350100e+10,1.1762974100e+04,7.0574310400e-07,7.3736539800e-01,1.7991184000e-02,4.3023354400e+02,3.8514767100e+33
9.9940066400e-01,6.9556068600e+10,1.1718121500e+04,6.9355905600e-07,7.3736539800e-01,1.7991184000e-02,4.1598605900e+02,3.8514767100e+33
9.9941093000e-01,6.9556783100e+10,1.1673036500e+04,6.8161506800e-07,7.3736539800e-01,1.7991184000e-02,4.0203840000e+02,3.8514767100e+33
9.9942113800e-01,6.9557493600e+10,1.1627706400e+04,6.6990535100e-07,7.3736539800e-01,1.7991184000e-02,3.8838629400e+02,3.8514767100e+33
9.9943128800e-01,6.9558200000e+10,1.1582118500e+04,6.5842461600e-07,7.3736539800e-01,1.7991184000e-02,3.7502572600e+02,3.8514767100e+33
9.9944138100e-01,6.9558902400e+10,1.1536260300e+04,6.4716796100e-07,7.3736539800e-01,1.7991184000e-02,3.6195292200e+02,3.8514767100e+33
9.9945141400e-01,6.9559600800e+10,1.1490118900e+04,6.3613077200e-07,7.3736539800e-01,1.7991184000e-02,3.4916431300e+02,3.8514767100e+33
9.9946139000e-01,6.9560295100e+10,1.1443681200e+04,6.2530775400e-07,7.3736539800e-01,1.7991184000e-02,3.3665630200e+02,3.8514767100e+33
9.9947130700e-01,6.9560985300e+10,1.1396932900e+04,6.1469476600e-07,7.3736539800e-01,1.7991184000e-02,3.2442534800e+02,3.8514767100e+33
9.9948116600e-01,6.9561671400e+10,1.1349859400e+04,6.0428842800e-07,7.3736539800e-01,1.7991184000e-02,3.1246813100e+02,3.8514767100e+33
9.9949096700e-01,6.9562353500e+10,1.1302446000e+04,5.9408552300e-07,7.3736539800e-01,1.7991184000e-02,3.0078149500e+02,3.8514767100e+33
9.9950070800e-01,6.9563031500e+10,1.1254677700e+04,5.8408296000e-07,7.3736539800e-01,1.7991184000e-02,2.8936243800e+02,3.8514767100e+33
9.9951039100e-01,6.9563705400e+10,1.1206539200e+04,5.7427684900e-07,7.3736539800e-01,1.7991184000e-02,2.7819038200e+02,3.8514767100e+33
9.9952001500e-01,6.9564375200e+10,1.1158013400e+04,5.6466326100e-07,7.3736539800e-01,1.7991184000e-02,2.6723783700e+02,3.8514767100e+33
9.9952958000e-01,6.9565040900e+10,1.1109082100e+04,5.5524317100e-07,7.3736539800e-01,1.7991184000e-02,2.5654855700e+02,3.8514767100e+33
9.9953908600e-01,6.9565702500e+10,1.1059723500e+04,5.4602102300e-07,7.3736539800e-01,1.7991184000e-02,2.4612017900e+02,3.8514767100e+33
9.9954853200e-01,6.9566359900e+10,1.1009914600e+04,5.3699240300e-07,7.3736539800e-01,1.7991184000e-02,2.3594932500e+02,3.8514767100e+33
9.9955791800e-01,6.9567013200e+10,1.0959631700e+04,5.2815201900e-07,7.3736539800e-01,1.7991184000e-02,2.2603273400e+02,3.8514767100e+33
9.9956724400e-01,6.9567662200e+10,1.0908849200e+04,5.1949428000e-07,7.3736539800e-01,1.7991184000e-02,2.1636702800e+02,3.8514767100e+33
9.9957650900e-01,6.9568307100e+10,1.0857540300e+04,5.1101599600e-07,7.3736539800e-01,1.7991184000e-02,2.0694914800e+02,3.8514767100e+33
9.9958571300e-01,6.9568947700e+10,1.0805677800e+04,5.0271433000e-07,7.3736539800e-01,1.7991184000e-02,1.9777628300e+02,3.8514767100e+33
9.9959485600e-01,6.9569584000e+10,1.0753234200e+04,4.9458669400e-07,7.3736539800e-01,1.7991184000e-02,1.8884584600e+02,3.8514767100e+33
9.9960393800e-01,6.9570216100e+10,1.0700181000e+04,4.8662913500e-07,7.3736539800e-01,1.7991184000e-02,1.8015523800e+02,3.8514767100e+33
9.9961295800e-01,6.9570843800e+10,1.0646486400e+04,4.7883776800e-07,7.3736539800e-01,1.7991184000e-02,1.7170166300e+02,3.8514767100e+33
9.9962191600e-01,6.9571467300e+10,1.0592117300e+04,4.7121103700e-07,7.3736539800e-01,1.7991184000e-02,1.6348259500e+02,3.8514767100e+33
9.9963081100e-01,6.9572086400e+10,1.0537039700e+04,4.6374753200e-07,7.3736539800e-01,1.7991184000e-02,1.5549570300e+02,3.8514767100e+33
9.9963964400e-01,6.9572701100e+10,1.0481218600e+04,4.5644572500e-07,7.3736539800e-01,1.7991184000e-02,1.4773881000e+02,3.8514767100e+33
9.9964841300e-01,6.9573311400e+10,1.0424616600e+04,4.4930138600e-07,7.3736539800e-01,1.7991184000e-02,1.4020945400e+02,3.8514767100e+33
9.9965711800e-01,6.9573917300e+10,1.0367191800e+04,4.4231292200e-07,7.3736539800e-01,1.7991184000e-02,1.3290518200e+02,3.8514767100e+33
9.9966576000e-01,6.9574518700e+10,1.0308900900e+04,4.3547986800e-07,7.3736539800e-01,1.7991184000e-02,1.2582377300e+02,3.8514767100e+33
9.9967433700e-01,6.9575115700e+10,1.0249699100e+04,4.2880186500e-07,7.3736539800e-01,1.7991184000e-02,1.1896318400e+02,3.8514767100e+33
9.9968284900e-01,6.9575708100e+10,1.0189539200e+04,4.2227603300e-07,7.3736539800e-01,1.7991184000e-02,1.1232125600e+02,3.8514767100e+33
9.9969129500e-01,6.9576296000e+10,1.0128367100e+04,4.1590178300e-07,7.3736539800e-01,1.7991184000e-02,1.0589561800e+02,3.8514767100e+33
9.9969967600e-01,6.9576879200e+10,1.0066121100e+04,4.0968151100e-07,7.3736539800e-01,1.7991184000e-02,9.9683805900e+01,3.8514767100e+33
9.9970798900e-01,6.9577457800e+10,1.0002736800e+04,4.0361495200e-07,7.3736539800e-01,1.7991184000e-02,9.3683368100e+01,3.8514767100e+33
9.9971623500e-01,6.9578031700e+10,9.9381462900e+03,3.9769935400e-07,7.3736539800e-01,1.7991184000e-02,8.7794875500e+01,3.8514767100e+33
9.9972441200e-01,6.9578600800e+10,9.8722739700e+03,3.9193593800e-07,7.3736539800e-01,1.7991184000e-02,8.2109695600e+01,3.8514767100e+33
9.9973252000e-01,6.9579165100e+10,9.8050395600e+03,3.8631748600e-07,7.3736539800e-01,1.7991184000e-02,7.6631173900e+01,3.8514767100e+33
9.9974055800e-01,6.9579724500e+10,9.7363601000e+03,3.8084981000e-07,7.3736539800e-01,1.7991184000e-02,7.1359289100e+01,3.8514767100e+33
9.9974852600e-01,6.9580279100e+10,9.6661469900e+03,3.7553000700e-07,7.3736539800e-01,1.7991184000e-02,6.6293545100e+01,3.8514767100e+33
9.9975642100e-01,6.9580828600e+10,9.5943009700e+03,3.7035823000e-07,7.3736539800e-01,1.7991184000e-02,6.1433318700e+01,3.8514767100e+33
9.9976424400e-01,6.9581373000e+10,9.5207171100e+03,3.6533744400e-07,7.3736539800e-01,1.7991184000e-02,5.6778204200e+01,3.8514767100e+33
9.9977199400e-01,6.9581912400e+10,9.4452852000e+03,3.6046895200e-07,7.3736539800e-01,1.7991184000e-02,5.2327799700e+01,3.8514767100e+33
9.9977966800e-01,6.9582446500e+10,9.3678826800e+03,3.5575092900e-07,7.3736539800e-01,1.7991184000e-02,4.8081278100e+01,3.8514767100e+33
9.9978726600e-01,6.9582975300e+10,9.2883763800e+03,3.5118780300e-07,7.3736539800e-01,1.7991184000e-02,4.4037938100e+01,3.8514767100e+33
9.9979478700e-01,6.9583498700e+10,9.2066263900e+03,3.4678366800e-07,7.3736539800e-01,1.7991184000e-02,4.0197101500e+01,3.8514767100e+33
9.9980222900e-01,6.9584016700e+10,9.1224800600e+03,3.4253744900e-07,7.3736539800e-01,1.7991184000e-02,3.6557660100e+01,3.8514767100e+33
9.9980959100e-01,6.9584529000e+10,9.0357698800e+03,3.3845507300e-07,7.3736539800e-01,1.7991184000e-02,3.3118463800e+01,3.8514767100e+33
9.9981687000e-01,6.9585035700e+10,8.9463182900e+03,3.3454266200e-07,7.3736539800e-01,1.7991184000e-02,2.9878250600e+01,3.8514767100e+33
9.9982406600e-01,6.9585536500e+10,8.8539335100e+03,3.3080105800e-07,7.3736539800e-01,1.7991184000e-02,2.6841234500e+01,3.8514767100e+33
9.9983117600e-01,6.9586031400e+10,8.7584081700e+03,3.2723940800e-07,7.3736539800e-01,1.7991184000e-02,2.4001506200e+01,3.8514767100e+33
9.9983819900e-01,6.9586520100e+10,8.6595223100e+03,3.2386415500e-07,7.3736539800e-01,1.7991184000e-02,2.1352802900e+01,3.8514767100e+33
9.9984513100e-01,6.9587002600e+10,8.5570443100e+03,3.2068063400e-07,7.3736539800e-01,1.7991184000e-02,1.8892400800e+01,3.8514767100e+33
9.9985197200e-01,6.9587478700e+10,8.4507291300e+03,3.1770157600e-07,7.3736539800e-01,1.7991184000e-02,1.6617352200e+01,3.8514767100e+33
9.9985871700e-01,6.9587948100e+10,8.3403301300e+03,3.1493228900e-07,7.3736539800e-01,1.7991184000e-02,1.4524290800e+01,3.8514767100e+33
9.9986536500e-01,6.9588410800e+10,8.2256021200e+03,3.1238704000e-07,7.3736539800e-01,1.7991184000e-02,1.2609600200e+01,3.8514767100e+33
9.9987191200e-01,6.9588866500e+10,8.1063138400e+03,3.1007395300e-07,7.3736539800e-01,1.7991184000e-02,1.0869091000e+01,3.8514767100e+33
9.9987835600e-01,6.9589315000e+10,7.9822862700e+03,3.0800547800e-07,7.3736539800e-01,1.7991184000e-02,9.2983589800e+00,3.8514767100e+33
9.9988469300e-01,6.9589756000e+10,7.8534094900e+03,3.0618909100e-07,7.3736539800e-01,1.7991184000e-02,7.8939194600e+00,3.8514767100e+33
9.9989092000e-01,6.9590189400e+10,7.7197319600e+03,3.0463116000e-07,7.3736539800e-01,1.7991184000e-02,6.6483749100e+00,3.8514767100e+33
9.9989703500e-01,6.9590614900e+10,7.5815148800e+03,3.0332756500e-07,7.3736539800e-01,1.7991184000e-02,5.5548321200e+00,3.8514767100e+33
